,Month,AveragePrice,Year,Region,TypeOrganic,TypeConventional,PriceRange
9179,11,1.37,2016,Indianapolis,0,1,moderate
9180,11,1.37,2017,Northeast,0,1,moderate
9181,5,1.37,2015,Detroit,1,0,moderate
9182,8,1.37,2017,Atlanta,0,1,moderate
9183,12,1.37,2016,Tampa,1,0,moderate
9184,2,1.38,2017,BaltimoreWashington,0,1,moderate
9185,2,1.38,2018,NorthernNewEngland,0,1,moderate
9186,5,1.38,2015,Louisville,1,0,moderate
9187,8,1.38,2016,Syracuse,0,1,moderate
9188,1,1.38,2018,Louisville,1,0,moderate
9189,5,1.38,2017,Southeast,0,1,moderate
9190,10,1.38,2017,Plains,0,1,moderate
9191,2,1.38,2018,Pittsburgh,1,0,moderate
9192,10,1.38,2016,Syracuse,0,1,moderate
9193,4,1.38,2017,PhoenixTucson,1,0,moderate
9194,11,1.38,2016,Columbus,0,1,moderate
9195,3,1.38,2018,DallasFtWorth,1,0,expensive
9196,5,1.38,2017,Southeast,0,1,moderate
9197,2,1.38,2016,GreatLakes,1,0,moderate
9198,1,1.38,2016,Indianapolis,1,0,moderate
9199,11,1.38,2017,HartfordSpringfield,0,1,cheap
9200,4,1.38,2017,GreatLakes,0,1,moderate
9201,2,1.38,2018,Nashville,1,0,moderate
9202,1,1.38,2016,Houston,1,0,expensive
9203,5,1.38,2015,DallasFtWorth,1,0,expensive
9204,1,1.38,2018,Denver,1,0,expensive
9205,1,1.38,2015,Spokane,1,0,moderate
9206,1,1.38,2018,Pittsburgh,1,0,moderate
9207,3,1.38,2017,GreatLakes,0,1,moderate
9208,3,1.38,2017,NorthernNewEngland,0,1,moderate
9209,2,1.38,2015,Spokane,1,0,moderate
9210,4,1.38,2017,GreatLakes,0,1,moderate
9211,3,1.38,2015,SouthCentral,1,0,expensive
9212,3,1.38,2017,NorthernNewEngland,0,1,moderate
9213,6,1.38,2016,GrandRapids,1,0,moderate
9214,1,1.38,2018,Houston,1,0,expensive
9215,4,1.38,2017,Louisville,1,0,moderate
9216,7,1.38,2017,Southeast,0,1,moderate
9217,3,1.38,2017,PhoenixTucson,1,0,moderate
9218,12,1.38,2017,StLouis,0,1,moderate
9219,11,1.38,2017,Orlando,0,1,moderate
9220,3,1.38,2018,Orlando,1,0,moderate
9221,10,1.38,2016,Southeast,0,1,moderate
9222,11,1.38,2015,Portland,1,0,moderate
9223,2,1.38,2017,SouthCarolina,1,0,moderate
9224,8,1.38,2016,SanFrancisco,0,1,cheap
9225,12,1.38,2016,Philadelphia,0,1,cheap
9226,12,1.38,2017,Jacksonville,0,1,moderate
9227,4,1.38,2015,Columbus,1,0,moderate
9228,6,1.38,2017,RichmondNorfolk,0,1,moderate
9229,9,1.38,2016,BuffaloRochester,0,1,moderate
9230,8,1.38,2017,Louisville,0,1,moderate
9231,11,1.38,2017,HarrisburgScranton,0,1,moderate
9232,8,1.38,2017,RichmondNorfolk,0,1,moderate
9233,3,1.38,2018,SouthCarolina,1,0,moderate
9234,8,1.38,2015,BuffaloRochester,0,1,moderate
9235,7,1.38,2017,Portland,0,1,moderate
9236,4,1.38,2016,SanFrancisco,0,1,cheap
9237,5,1.38,2017,Atlanta,1,0,moderate
9238,1,1.38,2018,SanFrancisco,0,1,cheap
9239,6,1.38,2017,NewOrleansMobile,0,1,moderate
9240,4,1.38,2015,Syracuse,0,1,moderate
9241,3,1.38,2018,SanFrancisco,0,1,cheap
9242,8,1.38,2016,Charlotte,0,1,moderate
9243,9,1.38,2015,Louisville,1,0,moderate
9244,2,1.38,2017,Philadelphia,1,0,cheap
9245,7,1.38,2015,Syracuse,0,1,moderate
9246,3,1.38,2016,SanDiego,1,0,moderate
9247,2,1.38,2016,Roanoke,1,0,moderate
9248,11,1.38,2015,Syracuse,0,1,moderate
9249,7,1.38,2017,Orlando,0,1,moderate
9250,10,1.38,2015,HartfordSpringfield,0,1,cheap
9251,3,1.38,2017,SouthCarolina,1,0,moderate
9252,7,1.38,2017,LosAngeles,0,1,expensive
9253,11,1.38,2016,Southeast,0,1,moderate
9254,5,1.38,2016,Boise,1,0,moderate
9255,7,1.38,2017,Plains,0,1,moderate
9256,12,1.38,2015,DallasFtWorth,1,0,expensive
9257,7,1.38,2016,BaltimoreWashington,0,1,moderate
9258,7,1.38,2017,California,0,1,moderate
9259,10,1.38,2016,GreatLakes,0,1,moderate
9260,5,1.38,2015,WestTexNewMexico,1,0,moderate
9261,1,1.38,2016,BuffaloRochester,0,1,moderate
9262,3,1.38,2018,Boston,0,1,moderate
9263,6,1.38,2015,SouthCentral,1,0,expensive
9264,5,1.38,2016,Indianapolis,1,0,moderate
9265,11,1.38,2017,Philadelphia,0,1,cheap
9266,10,1.38,2017,Albany,1,0,cheap
9267,5,1.38,2017,Plains,0,1,moderate
9268,4,1.38,2017,NorthernNewEngland,0,1,moderate
9269,7,1.38,2017,Syracuse,0,1,moderate
9270,4,1.38,2016,Atlanta,1,0,moderate
9271,8,1.38,2017,Roanoke,0,1,moderate
9272,1,1.38,2017,NewYork,0,1,cheap
9273,4,1.38,2016,TotalUS,1,0,moderate
9274,7,1.38,2017,Syracuse,0,1,moderate
9275,11,1.38,2017,HartfordSpringfield,0,1,cheap
9276,6,1.38,2016,WestTexNewMexico,1,0,moderate
9277,3,1.38,2017,StLouis,0,1,moderate
9278,2,1.38,2016,Pittsburgh,1,0,moderate
9279,5,1.38,2017,Denver,1,0,expensive
9280,5,1.38,2017,SouthCarolina,0,1,moderate
9281,11,1.38,2017,Syracuse,1,0,moderate
9282,7,1.38,2017,Indianapolis,1,0,moderate
9283,6,1.38,2015,BuffaloRochester,0,1,moderate
9284,7,1.38,2017,Syracuse,0,1,moderate
9285,2,1.38,2018,HartfordSpringfield,0,1,cheap
9286,2,1.38,2015,Atlanta,1,0,moderate
9287,11,1.38,2016,NewOrleansMobile,0,1,moderate
9288,12,1.38,2016,Spokane,1,0,moderate
9289,2,1.38,2017,Denver,1,0,expensive
9290,3,1.38,2017,HarrisburgScranton,0,1,moderate
9291,4,1.38,2017,Midsouth,0,1,moderate
9292,7,1.38,2016,Boston,0,1,moderate
9293,7,1.38,2017,Charlotte,0,1,moderate
9294,7,1.38,2017,Columbus,1,0,moderate
9295,9,1.38,2016,NorthernNewEngland,0,1,moderate
9296,3,1.38,2018,BuffaloRochester,1,0,moderate
9297,6,1.38,2016,Pittsburgh,0,1,moderate
9298,3,1.38,2017,TotalUS,1,0,moderate
9299,3,1.38,2018,Syracuse,0,1,moderate
9300,5,1.38,2017,Midsouth,0,1,moderate
9301,7,1.38,2017,MiamiFtLauderdale,1,0,moderate
9302,5,1.38,2017,Albany,0,1,cheap
9303,3,1.38,2018,Pittsburgh,1,0,moderate
9304,10,1.38,2016,Midsouth,0,1,moderate
9305,1,1.38,2015,Philadelphia,0,1,cheap
9306,1,1.38,2015,HartfordSpringfield,0,1,cheap
9307,2,1.38,2016,California,1,0,moderate
9308,4,1.38,2016,PhoenixTucson,1,0,moderate
9309,9,1.38,2016,Atlanta,1,0,moderate
9310,5,1.38,2016,LasVegas,1,0,moderate
9311,3,1.38,2017,Spokane,1,0,moderate
9312,6,1.38,2017,Charlotte,0,1,moderate
9313,2,1.38,2015,Pittsburgh,0,1,moderate
9314,12,1.38,2017,Indianapolis,1,0,moderate
9315,1,1.38,2018,Pittsburgh,1,0,moderate
9316,11,1.38,2017,GreatLakes,0,1,moderate
9317,2,1.38,2015,HartfordSpringfield,0,1,cheap
9318,7,1.38,2017,NorthernNewEngland,0,1,moderate
9319,11,1.38,2016,Tampa,0,1,moderate
9320,6,1.38,2016,Albany,0,1,cheap
9321,1,1.38,2018,Charlotte,0,1,moderate
9322,3,1.38,2017,NewOrleansMobile,0,1,moderate
9323,9,1.38,2015,SanFrancisco,0,1,cheap
9324,4,1.38,2015,Pittsburgh,1,0,moderate
9325,7,1.38,2017,HarrisburgScranton,0,1,moderate
9326,7,1.38,2015,Philadelphia,0,1,cheap
9327,7,1.38,2017,GreatLakes,0,1,moderate
9328,2,1.38,2015,DallasFtWorth,1,0,expensive
9329,3,1.38,2018,Louisville,1,0,moderate
9330,4,1.38,2017,SouthCarolina,0,1,moderate
9331,1,1.38,2016,SouthCentral,1,0,expensive
9332,11,1.38,2016,Boise,1,0,moderate
9333,6,1.38,2015,Philadelphia,0,1,cheap
9334,9,1.38,2017,Syracuse,0,1,moderate
9335,1,1.38,2016,SouthCentral,1,0,expensive
9336,7,1.38,2017,HarrisburgScranton,0,1,moderate
9337,4,1.38,2017,SouthCarolina,0,1,moderate
9338,2,1.38,2015,Portland,1,0,moderate
9339,2,1.39,2015,SouthCentral,1,0,expensive
9340,11,1.39,2017,RaleighGreensboro,0,1,moderate
9341,6,1.39,2016,Pittsburgh,0,1,moderate
9342,8,1.39,2016,Tampa,1,0,moderate
9343,2,1.39,2018,Boston,0,1,moderate
9344,5,1.39,2016,West,1,0,moderate
9345,5,1.39,2015,LosAngeles,1,0,expensive
9346,5,1.39,2017,NewOrleansMobile,0,1,moderate
9347,4,1.39,2016,California,1,0,moderate
9348,4,1.39,2016,California,1,0,moderate
9349,2,1.39,2018,Chicago,0,1,moderate
9350,9,1.39,2016,Albany,0,1,cheap
9351,3,1.39,2016,West,1,0,moderate
9352,3,1.39,2018,Boston,0,1,moderate
9353,4,1.39,2016,California,1,0,moderate
9354,11,1.39,2016,Boston,0,1,moderate
9355,7,1.39,2017,Charlotte,0,1,moderate
9356,12,1.39,2017,RichmondNorfolk,1,0,moderate
9357,8,1.39,2017,Indianapolis,0,1,moderate
9358,8,1.39,2016,Southeast,1,0,moderate
9359,3,1.39,2017,GreatLakes,0,1,moderate
9360,4,1.39,2017,PhoenixTucson,1,0,moderate
9361,1,1.39,2015,SouthCentral,1,0,expensive
9362,9,1.39,2016,Sacramento,0,1,moderate
9363,3,1.39,2018,LosAngeles,1,0,expensive
9364,2,1.39,2017,Plains,1,0,moderate
9365,3,1.39,2017,Plains,1,0,moderate
9366,12,1.39,2017,Pittsburgh,1,0,moderate
9367,10,1.39,2016,RaleighGreensboro,0,1,moderate
9368,7,1.39,2017,LosAngeles,0,1,expensive
9369,12,1.39,2015,California,1,0,moderate
9370,11,1.39,2016,Roanoke,0,1,moderate
9371,2,1.39,2016,WestTexNewMexico,1,0,moderate
9372,1,1.39,2015,Roanoke,1,0,moderate
9373,2,1.39,2015,SouthCentral,1,0,expensive
9374,7,1.39,2017,Plains,0,1,moderate
9375,6,1.39,2015,CincinnatiDayton,1,0,moderate
9376,11,1.39,2016,NorthernNewEngland,0,1,moderate
9377,10,1.39,2017,Pittsburgh,1,0,moderate
9378,11,1.39,2016,RichmondNorfolk,0,1,moderate
9379,12,1.39,2017,Syracuse,0,1,moderate
9380,4,1.39,2017,Seattle,1,0,moderate
9381,4,1.39,2016,SanFrancisco,0,1,cheap
9382,5,1.39,2015,WestTexNewMexico,1,0,moderate
9383,10,1.39,2016,Charlotte,0,1,moderate
9384,5,1.39,2016,Columbus,1,0,moderate
9385,1,1.39,2018,Pittsburgh,1,0,moderate
9386,1,1.39,2017,LasVegas,1,0,moderate
9387,3,1.39,2015,BuffaloRochester,0,1,moderate
9388,7,1.39,2015,Philadelphia,0,1,cheap
9389,10,1.39,2017,RichmondNorfolk,0,1,moderate
9390,6,1.39,2017,Tampa,0,1,moderate
9391,3,1.39,2015,Philadelphia,0,1,cheap
9392,7,1.39,2015,BuffaloRochester,0,1,moderate
9393,3,1.39,2015,Denver,1,0,expensive
9394,12,1.39,2016,MiamiFtLauderdale,0,1,moderate
9395,4,1.39,2017,Columbus,1,0,moderate
9396,4,1.39,2017,Midsouth,0,1,moderate
9397,10,1.39,2016,Midsouth,0,1,moderate
9398,4,1.39,2015,SouthCentral,1,0,expensive
9399,11,1.39,2016,Nashville,0,1,moderate
9400,6,1.39,2015,Atlanta,1,0,moderate
9401,8,1.39,2017,Syracuse,1,0,moderate
9402,7,1.39,2016,Houston,1,0,expensive
9403,7,1.39,2017,Albany,0,1,cheap
9404,3,1.39,2017,RaleighGreensboro,0,1,moderate
9405,1,1.39,2017,Philadelphia,0,1,cheap
9406,2,1.39,2016,Plains,1,0,moderate
9407,11,1.39,2016,Portland,1,0,moderate
9408,3,1.39,2017,NewYork,0,1,cheap
9409,11,1.39,2015,Denver,1,0,expensive
9410,10,1.39,2016,Portland,1,0,moderate
9411,9,1.39,2016,Indianapolis,0,1,moderate
9412,4,1.39,2017,RaleighGreensboro,0,1,moderate
9413,1,1.39,2015,West,1,0,moderate
9414,1,1.39,2016,Nashville,1,0,moderate
9415,2,1.39,2018,Denver,1,0,expensive
9416,11,1.39,2017,Boston,0,1,moderate
9417,2,1.39,2018,Northeast,1,0,moderate
9418,8,1.39,2017,Houston,1,0,expensive
9419,2,1.39,2018,NorthernNewEngland,1,0,moderate
9420,5,1.39,2017,Houston,1,0,expensive
9421,5,1.39,2017,Houston,1,0,expensive
9422,11,1.39,2016,Detroit,0,1,moderate
9423,2,1.39,2018,NewOrleansMobile,1,0,moderate
9424,7,1.39,2017,Columbus,0,1,moderate
9425,12,1.39,2015,West,1,0,moderate
9426,12,1.39,2017,Orlando,0,1,moderate
9427,4,1.39,2017,NorthernNewEngland,0,1,moderate
9428,3,1.39,2018,NewOrleansMobile,1,0,moderate
9429,12,1.39,2017,Seattle,0,1,moderate
9430,7,1.39,2017,NorthernNewEngland,0,1,moderate
9431,6,1.39,2016,MiamiFtLauderdale,1,0,moderate
9432,2,1.39,2015,HartfordSpringfield,0,1,cheap
9433,4,1.39,2016,MiamiFtLauderdale,1,0,moderate
9434,1,1.39,2015,HartfordSpringfield,0,1,cheap
9435,6,1.39,2017,Detroit,1,0,moderate
9436,12,1.39,2017,Detroit,1,0,moderate
9437,1,1.39,2017,Northeast,0,1,moderate
9438,1,1.39,2017,Northeast,0,1,moderate
9439,12,1.39,2017,Detroit,1,0,moderate
9440,11,1.39,2015,Portland,1,0,moderate
9441,1,1.39,2018,BaltimoreWashington,1,0,moderate
9442,5,1.39,2016,Midsouth,1,0,moderate
9443,1,1.39,2017,Jacksonville,1,0,moderate
9444,2,1.39,2016,Columbus,1,0,moderate
9445,5,1.39,2016,CincinnatiDayton,1,0,moderate
9446,4,1.39,2016,PhoenixTucson,1,0,moderate
9447,4,1.39,2015,LosAngeles,1,0,expensive
9448,11,1.39,2015,BuffaloRochester,0,1,moderate
9449,4,1.39,2015,SanFrancisco,0,1,cheap
9450,6,1.39,2016,Indianapolis,1,0,moderate
9451,12,1.39,2015,SouthCentral,1,0,expensive
9452,10,1.39,2016,California,0,1,moderate
9453,8,1.39,2015,SouthCentral,1,0,expensive
9454,4,1.39,2017,Seattle,1,0,moderate
9455,12,1.39,2016,Roanoke,1,0,moderate
9456,5,1.39,2016,GreatLakes,1,0,moderate
9457,4,1.39,2017,Southeast,0,1,moderate
9458,10,1.39,2015,DallasFtWorth,1,0,expensive
9459,10,1.39,2016,Spokane,0,1,moderate
9460,6,1.39,2015,Syracuse,0,1,moderate
9461,10,1.39,2017,BuffaloRochester,1,0,moderate
9462,5,1.39,2017,RaleighGreensboro,0,1,moderate
9463,11,1.39,2016,Southeast,0,1,moderate
9464,7,1.39,2016,Indianapolis,1,0,moderate
9465,8,1.39,2017,RaleighGreensboro,0,1,moderate
9466,8,1.39,2017,NewOrleansMobile,0,1,moderate
9467,11,1.39,2017,BuffaloRochester,1,0,moderate
9468,1,1.39,2016,BuffaloRochester,0,1,moderate
9469,7,1.39,2015,SanFrancisco,0,1,cheap
9470,5,1.39,2015,DallasFtWorth,1,0,expensive
9471,3,1.39,2017,Southeast,0,1,moderate
9472,10,1.39,2016,RichmondNorfolk,1,0,moderate
9473,12,1.39,2017,Chicago,1,0,moderate
9474,2,1.39,2015,SanFrancisco,1,0,cheap
9475,9,1.39,2016,Boise,1,0,moderate
9476,4,1.39,2015,DallasFtWorth,1,0,expensive
9477,11,1.39,2015,BaltimoreWashington,1,0,moderate
9478,12,1.39,2017,Albany,0,1,cheap
9479,3,1.39,2015,DallasFtWorth,1,0,expensive
9480,3,1.39,2016,Indianapolis,1,0,moderate
9481,2,1.39,2017,Southeast,1,0,moderate
9482,4,1.39,2016,Portland,1,0,moderate
9483,5,1.39,2015,SouthCentral,1,0,expensive
9484,9,1.39,2016,Seattle,1,0,moderate
9485,7,1.39,2017,NewOrleansMobile,0,1,moderate
9486,7,1.39,2016,RichmondNorfolk,1,0,moderate
9487,11,1.4,2017,Charlotte,0,1,moderate
9488,4,1.4,2017,Louisville,1,0,moderate
9489,8,1.4,2017,Houston,1,0,v_expensive
9490,7,1.4,2015,GreatLakes,1,0,moderate
9491,11,1.4,2017,Charlotte,0,1,moderate
9492,12,1.4,2017,NewOrleansMobile,1,0,moderate
9493,12,1.4,2016,Northeast,0,1,moderate
9494,10,1.4,2016,HarrisburgScranton,0,1,moderate
9495,12,1.4,2017,Indianapolis,1,0,moderate
9496,8,1.4,2016,BuffaloRochester,0,1,moderate
9497,12,1.4,2016,HarrisburgScranton,0,1,moderate
9498,11,1.4,2016,HarrisburgScranton,0,1,moderate
9499,9,1.4,2016,BuffaloRochester,0,1,moderate
9500,11,1.4,2017,Indianapolis,0,1,moderate
9501,9,1.4,2017,GrandRapids,1,0,moderate
9502,7,1.4,2017,NewOrleansMobile,0,1,moderate
9503,7,1.4,2017,Charlotte,0,1,moderate
9504,3,1.4,2015,TotalUS,1,0,moderate
9505,9,1.4,2017,GrandRapids,1,0,moderate
9506,10,1.4,2016,Detroit,0,1,moderate
9507,11,1.4,2016,Detroit,0,1,moderate
9508,5,1.4,2015,LosAngeles,1,0,expensive
9509,8,1.4,2016,Northeast,0,1,moderate
9510,8,1.4,2016,Northeast,0,1,moderate
9511,10,1.4,2017,Albany,1,0,cheap
9512,9,1.4,2016,Northeast,0,1,moderate
9513,1,1.4,2017,Houston,1,0,v_expensive
9514,10,1.4,2016,GreatLakes,0,1,moderate
9515,5,1.4,2015,BuffaloRochester,0,1,moderate
9516,5,1.4,2016,GreatLakes,1,0,moderate
9517,11,1.4,2015,HarrisburgScranton,1,0,moderate
9518,8,1.4,2017,Syracuse,0,1,moderate
9519,11,1.4,2016,Midsouth,0,1,moderate
9520,4,1.4,2017,Midsouth,0,1,moderate
9521,10,1.4,2016,Midsouth,0,1,moderate
9522,4,1.4,2015,LosAngeles,1,0,expensive
9523,3,1.4,2018,NorthernNewEngland,0,1,moderate
9524,10,1.4,2016,NorthernNewEngland,0,1,moderate
9525,2,1.4,2017,BuffaloRochester,0,1,moderate
9526,1,1.4,2017,Syracuse,0,1,moderate
9527,1,1.4,2017,MiamiFtLauderdale,0,1,moderate
9528,5,1.4,2017,LosAngeles,1,0,expensive
9529,4,1.4,2017,RaleighGreensboro,0,1,moderate
9530,11,1.4,2017,Tampa,0,1,moderate
9531,6,1.4,2016,Northeast,0,1,moderate
9532,1,1.4,2018,Orlando,0,1,moderate
9533,3,1.4,2017,HarrisburgScranton,0,1,moderate
9534,2,1.4,2015,Denver,1,0,expensive
9535,11,1.4,2015,BuffaloRochester,0,1,moderate
9536,2,1.4,2015,Denver,1,0,expensive
9537,9,1.4,2016,Orlando,0,1,moderate
9538,11,1.4,2017,RaleighGreensboro,0,1,moderate
9539,11,1.4,2015,Columbus,1,0,moderate
9540,3,1.4,2015,West,1,0,moderate
9541,2,1.4,2015,West,1,0,moderate
9542,12,1.4,2017,Tampa,0,1,moderate
9543,8,1.4,2016,Charlotte,0,1,moderate
9544,1,1.4,2018,Indianapolis,1,0,moderate
9545,1,1.4,2015,West,1,0,moderate
9546,11,1.4,2016,Orlando,0,1,moderate
9547,8,1.4,2016,Charlotte,0,1,moderate
9548,8,1.4,2015,DallasFtWorth,1,0,v_expensive
9549,2,1.4,2018,Houston,1,0,v_expensive
9550,1,1.4,2018,Southeast,1,0,moderate
9551,10,1.4,2016,California,0,1,moderate
9552,1,1.4,2017,HarrisburgScranton,0,1,moderate
9553,10,1.4,2015,Indianapolis,1,0,moderate
9554,9,1.4,2017,BuffaloRochester,1,0,moderate
9555,9,1.4,2016,Denver,1,0,expensive
9556,12,1.4,2017,RichmondNorfolk,1,0,moderate
9557,6,1.4,2015,Syracuse,0,1,moderate
9558,8,1.4,2016,NorthernNewEngland,1,0,moderate
9559,2,1.4,2017,SanDiego,1,0,moderate
9560,5,1.4,2015,SouthCentral,1,0,expensive
9561,5,1.4,2015,Syracuse,0,1,moderate
9562,4,1.4,2015,Syracuse,0,1,moderate
9563,4,1.4,2015,Syracuse,0,1,moderate
9564,4,1.4,2015,SouthCentral,1,0,expensive
9565,5,1.4,2015,PhoenixTucson,1,0,moderate
9566,4,1.4,2017,West,1,0,moderate
9567,7,1.4,2016,SanFrancisco,0,1,moderate
9568,1,1.4,2015,Syracuse,0,1,moderate
9569,11,1.4,2015,Pittsburgh,1,0,moderate
9570,10,1.4,2016,SouthCarolina,1,0,moderate
9571,4,1.4,2015,SouthCentral,1,0,expensive
9572,5,1.4,2015,Philadelphia,0,1,cheap
9573,7,1.4,2016,Columbus,1,0,moderate
9574,2,1.4,2016,Nashville,1,0,moderate
9575,10,1.4,2016,Portland,0,1,moderate
9576,7,1.4,2016,Southeast,1,0,moderate
9577,9,1.4,2016,NewOrleansMobile,1,0,moderate
9578,11,1.4,2015,RichmondNorfolk,1,0,moderate
9579,1,1.4,2016,GrandRapids,1,0,moderate
9580,3,1.4,2016,SanFrancisco,0,1,moderate
9581,11,1.4,2017,GrandRapids,0,1,moderate
9582,10,1.4,2016,Albany,0,1,cheap
9583,8,1.4,2016,Detroit,1,0,moderate
9584,2,1.4,2017,WestTexNewMexico,1,0,moderate
9585,2,1.4,2018,Pittsburgh,1,0,moderate
9586,3,1.4,2015,BuffaloRochester,0,1,moderate
9587,7,1.4,2016,Sacramento,0,1,moderate
9588,10,1.4,2016,RaleighGreensboro,0,1,moderate
9589,1,1.4,2018,SouthCarolina,1,0,moderate
9590,2,1.4,2017,Albany,0,1,cheap
9591,12,1.4,2016,Orlando,1,0,moderate
9592,11,1.4,2015,SanFrancisco,0,1,moderate
9593,10,1.4,2016,Jacksonville,1,0,moderate
9594,12,1.4,2017,Southeast,1,0,moderate
9595,3,1.4,2018,GrandRapids,0,1,moderate
9596,3,1.4,2017,SouthCarolina,0,1,moderate
9597,1,1.4,2017,Philadelphia,0,1,cheap
9598,1,1.4,2017,StLouis,1,0,moderate
9599,5,1.4,2016,CincinnatiDayton,1,0,moderate
9600,2,1.4,2018,GrandRapids,0,1,moderate
9601,1,1.4,2016,RichmondNorfolk,1,0,moderate
9602,10,1.4,2016,Portland,1,0,moderate
9603,2,1.4,2018,MiamiFtLauderdale,1,0,moderate
9604,4,1.4,2016,CincinnatiDayton,1,0,moderate
9605,1,1.4,2016,Pittsburgh,1,0,moderate
9606,4,1.4,2016,Roanoke,1,0,moderate
9607,9,1.4,2017,Syracuse,1,0,moderate
9608,5,1.4,2017,Sacramento,0,1,moderate
9609,9,1.4,2016,Orlando,1,0,moderate
9610,1,1.4,2016,SanDiego,1,0,moderate
9611,1,1.4,2016,CincinnatiDayton,1,0,moderate
9612,1,1.4,2015,Philadelphia,0,1,cheap
9613,3,1.4,2016,SanDiego,1,0,moderate
9614,8,1.4,2017,SouthCarolina,0,1,moderate
9615,3,1.4,2015,Philadelphia,0,1,cheap
9616,1,1.4,2018,GreatLakes,1,0,moderate
9617,4,1.4,2017,SouthCarolina,1,0,moderate
9618,5,1.4,2016,Sacramento,1,0,moderate
9619,6,1.4,2015,SouthCentral,1,0,expensive
9620,2,1.4,2017,SouthCarolina,1,0,moderate
9621,12,1.4,2016,Spokane,0,1,moderate
9622,8,1.4,2017,Syracuse,1,0,moderate
9623,10,1.4,2016,SouthCarolina,0,1,moderate
9624,8,1.4,2015,Nashville,1,0,moderate
9625,12,1.4,2017,SanFrancisco,0,1,moderate
9626,1,1.4,2017,Pittsburgh,1,0,moderate
9627,5,1.4,2017,Orlando,0,1,moderate
9628,2,1.4,2015,Seattle,1,0,moderate
9629,10,1.4,2016,Tampa,1,0,moderate
9630,1,1.4,2017,PhoenixTucson,1,0,moderate
9631,12,1.4,2017,Pittsburgh,1,0,moderate
9632,2,1.4,2016,MiamiFtLauderdale,1,0,moderate
9633,3,1.4,2016,Indianapolis,1,0,moderate
9634,1,1.4,2015,BuffaloRochester,0,1,moderate
9635,5,1.4,2016,MiamiFtLauderdale,1,0,moderate
9636,3,1.4,2015,HartfordSpringfield,0,1,cheap
9637,8,1.4,2016,Pittsburgh,0,1,moderate
9638,11,1.4,2017,Orlando,0,1,moderate
9639,11,1.4,2017,Philadelphia,0,1,cheap
9640,6,1.4,2017,Orlando,0,1,moderate
9641,1,1.4,2018,MiamiFtLauderdale,0,1,moderate
9642,4,1.4,2016,Louisville,1,0,moderate
9643,7,1.4,2017,Orlando,0,1,moderate
9644,7,1.4,2017,Orlando,0,1,moderate
9645,10,1.4,2017,Pittsburgh,1,0,moderate
9646,2,1.4,2015,Midsouth,1,0,moderate
9647,5,1.4,2017,NorthernNewEngland,1,0,moderate
9648,7,1.4,2017,Orlando,0,1,moderate
9649,12,1.4,2017,Boston,0,1,moderate
9650,6,1.4,2015,RichmondNorfolk,1,0,moderate
9651,12,1.4,2017,Boston,0,1,moderate
9652,2,1.4,2017,Pittsburgh,1,0,moderate
9653,2,1.4,2018,SouthCentral,1,0,expensive
9654,3,1.4,2018,Seattle,0,1,moderate
9655,3,1.4,2016,Midsouth,1,0,moderate
9656,3,1.4,2018,LosAngeles,1,0,expensive
9657,3,1.4,2016,Midsouth,1,0,moderate
9658,2,1.4,2018,Seattle,0,1,moderate
9659,5,1.4,2016,Pittsburgh,0,1,moderate
9660,5,1.4,2015,California,1,0,moderate
9661,4,1.4,2016,California,1,0,moderate
9662,5,1.41,2016,Pittsburgh,1,0,moderate
9663,12,1.41,2017,HarrisburgScranton,1,0,moderate
9664,1,1.41,2018,Houston,1,0,v_expensive
9665,5,1.41,2017,CincinnatiDayton,1,0,expensive
9666,2,1.41,2015,DallasFtWorth,1,0,v_expensive
9667,6,1.41,2017,Orlando,0,1,moderate
9668,3,1.41,2018,Tampa,1,0,moderate
9669,7,1.41,2017,Houston,1,0,v_expensive
9670,7,1.41,2016,RichmondNorfolk,1,0,moderate
9671,10,1.41,2016,Jacksonville,1,0,moderate
9672,9,1.41,2015,Houston,1,0,v_expensive
9673,7,1.41,2017,Jacksonville,0,1,moderate
9674,11,1.41,2016,GreatLakes,0,1,moderate
9675,5,1.41,2017,Orlando,0,1,moderate
9676,11,1.41,2016,Portland,1,0,moderate
9677,10,1.41,2017,GrandRapids,1,0,moderate
9678,5,1.41,2017,SouthCarolina,0,1,moderate
9679,3,1.41,2017,RaleighGreensboro,0,1,moderate
9680,10,1.41,2017,Syracuse,1,0,moderate
9681,3,1.41,2016,BaltimoreWashington,1,0,moderate
9682,6,1.41,2017,Orlando,0,1,moderate
9683,7,1.41,2017,Houston,1,0,v_expensive
9684,5,1.41,2015,Pittsburgh,0,1,moderate
9685,12,1.41,2015,Roanoke,1,0,expensive
9686,7,1.41,2017,Houston,1,0,v_expensive
9687,9,1.41,2017,Albany,0,1,cheap
9688,2,1.41,2018,West,1,0,moderate
9689,8,1.41,2017,Roanoke,0,1,expensive
9690,10,1.41,2017,Midsouth,0,1,moderate
9691,10,1.41,2017,Nashville,0,1,moderate
9692,2,1.41,2017,TotalUS,1,0,moderate
9693,5,1.41,2016,PhoenixTucson,1,0,moderate
9694,10,1.41,2016,Jacksonville,0,1,moderate
9695,7,1.41,2015,RichmondNorfolk,1,0,moderate
9696,5,1.41,2017,Tampa,0,1,moderate
9697,11,1.41,2016,Jacksonville,0,1,moderate
9698,2,1.41,2015,BuffaloRochester,0,1,moderate
9699,12,1.41,2017,Detroit,1,0,moderate
