Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,wage
13,2015-09-27,1.38,651697.34,208309.03,349648.86,28301.64,65437.81,64581.92,785.56,70.33,conventional,2015,SanFrancisco,9.0
14,2015-09-20,1.56,578500.76,94105.15,380999.77,33739.89,69655.95,68664.57,946.67,44.71,conventional,2015,SanFrancisco,9.0
15,2015-09-13,1.53,603840.95,110779.86,367833.98,48322.55,76904.56,76151.26,734.16,19.14,conventional,2015,SanFrancisco,9.0
16,2015-09-06,1.54,646810.2,154276.07,384033.22,30732.28,77768.63,76963.49,805.14,0.0,conventional,2015,SanFrancisco,9.0
17,2015-08-30,1.53,649891.92,177166.44,364371.17,28647.61,79706.7,78843.03,863.67,0.0,conventional,2015,SanFrancisco,9.0
18,2015-08-23,1.59,610212.92,129106.61,380934.57,27089.79,73081.95,72131.45,950.5,0.0,conventional,2015,SanFrancisco,9.0
19,2015-08-16,1.59,618237.58,145519.47,364968.69,27530.5,80218.92,79372.32,846.6,0.0,conventional,2015,SanFrancisco,9.0
20,2015-08-09,1.56,603876.9,158022.04,345590.21,24997.46,75267.19,74158.48,1108.71,0.0,conventional,2015,SanFrancisco,9.0
21,2015-08-02,1.57,645158.33,164972.09,374726.64,28138.78,77320.82,76597.08,723.74,0.0,conventional,2015,SanFrancisco,9.0
22,2015-07-26,1.58,628331.04,150230.79,366576.34,32096.3,79427.61,78533.8,893.81,0.0,conventional,2015,SanFrancisco,9.0
23,2015-07-19,1.56,633327.17,146180.86,385520.87,19150.08,82475.36,81674.34,801.02,0.0,conventional,2015,SanFrancisco,9.0
24,2015-07-12,1.39,680351.84,149802.29,430540.93,10213.51,89795.11,88477.64,893.86,423.61,conventional,2015,SanFrancisco,9.0
25,2015-07-05,1.53,752191.79,168468.95,451890.53,30802.97,101029.34,100146.51,882.83,0.0,conventional,2015,SanFrancisco,9.0
26,2015-06-28,1.54,646324.68,154423.58,377054.83,29603.67,85242.6,84459.27,783.33,0.0,conventional,2015,SanFrancisco,9.0
27,2015-06-21,1.52,673720.54,161726.05,396191.28,29789.01,86014.2,84970.33,1043.87,0.0,conventional,2015,SanFrancisco,9.0
28,2015-06-14,1.51,696873.03,181175.51,403173.66,32092.36,80431.5,79360.05,1071.45,0.0,conventional,2015,SanFrancisco,9.0
29,2015-06-07,1.31,758817.08,167496.15,477146.12,36846.32,77328.49,76252.85,1075.64,0.0,conventional,2015,SanFrancisco,9.0
30,2015-05-31,1.29,764114.39,192708.56,469208.86,26109.55,76087.42,75077.58,1009.84,0.0,conventional,2015,SanFrancisco,9.0
31,2015-05-24,1.37,700411.03,131638.62,467572.13,23810.65,77389.63,76306.09,1083.54,0.0,conventional,2015,SanFrancisco,9.0
32,2015-05-17,1.32,701099.41,167532.68,434957.48,26013.96,72595.29,71643.24,952.05,0.0,conventional,2015,SanFrancisco,9.0
33,2015-05-10,1.3,742672.03,172662.98,462218.87,33343.35,74446.83,73411.19,1035.64,0.0,conventional,2015,SanFrancisco,9.0
34,2015-05-03,1.0,1310364.67,237060.7,975141.69,32834.29,65327.99,64042.6,971.5,313.89,conventional,2015,SanFrancisco,9.0
35,2015-04-26,1.39,680839.21,107461.85,458055.89,35558.24,79763.23,78503.98,1052.31,206.94,conventional,2015,SanFrancisco,9.0
36,2015-04-19,1.23,818816.7,134592.31,584922.85,25208.79,74092.75,72532.18,1560.57,0.0,conventional,2015,SanFrancisco,9.0
37,2015-04-12,1.33,729890.28,159838.22,469655.44,25315.71,75080.91,73789.73,1291.18,0.0,conventional,2015,SanFrancisco,9.0
38,2015-04-05,1.33,742539.71,143671.36,473142.55,35650.7,90075.1,88603.82,1025.45,445.83,conventional,2015,SanFrancisco,9.0
39,2015-03-29,1.3,742583.03,145294.94,460144.9,26459.6,110683.59,109753.43,930.16,0.0,conventional,2015,SanFrancisco,9.0
40,2015-03-22,1.19,841723.81,136354.98,568189.47,30959.94,106219.42,105385.09,818.89,15.44,conventional,2015,SanFrancisco,9.0
41,2015-03-15,1.26,779754.03,204467.41,455307.39,25349.5,94629.73,93761.35,862.22,6.16,conventional,2015,SanFrancisco,9.0
42,2015-03-08,1.16,830775.42,260192.19,442834.07,31289.15,96460.01,95539.75,803.34,116.92,conventional,2015,SanFrancisco,9.0
43,2015-03-01,0.95,1039265.17,251296.88,697969.61,22240.62,67758.06,66973.03,726.66,58.37,conventional,2015,SanFrancisco,9.0
44,2015-02-22,1.23,776336.17,165066.61,502502.44,27811.91,80955.21,80088.91,823.33,42.97,conventional,2015,SanFrancisco,9.0
45,2015-02-15,1.23,696515.27,176265.06,414826.51,27243.31,78180.39,77306.88,824.45,49.06,conventional,2015,SanFrancisco,9.0
46,2015-02-08,0.92,928836.58,252068.6,581737.42,20265.96,74764.6,74003.77,733.33,27.5,conventional,2015,SanFrancisco,9.0
47,2015-02-01,0.91,1352027.64,369580.89,896514.3,20587.92,65344.53,64393.44,832.23,118.86,conventional,2015,SanFrancisco,9.0
48,2015-01-25,1.21,713523.24,127276.45,481792.41,21293.67,83160.71,82293.47,796.67,70.57,conventional,2015,SanFrancisco,9.0
49,2015-01-18,1.22,753746.51,107566.95,554501.21,12868.74,78809.61,78241.87,515.56,52.18,conventional,2015,SanFrancisco,9.0
50,2015-01-11,1.03,916450.76,155455.32,670522.75,4107.26,86365.43,85706.54,658.89,0.0,conventional,2015,SanFrancisco,9.0
51,2015-01-04,0.99,907795.89,179507.69,637000.1,8803.79,82484.31,82033.71,444.44,6.16,conventional,2015,SanFrancisco,9.0
0,2015-12-27,1.09,450185.94,101442.85,178459.6,7000.66,163282.83,162930.64,26.71,325.48,conventional,2015,Seattle,9.5
1,2015-12-20,1.15,404862.32,88134.2,139794.19,6308.35,170625.58,170458.45,11.87,155.26,conventional,2015,Seattle,9.5
2,2015-12-13,1.05,454428.03,114813.13,156347.74,9650.5,173616.66,173537.66,35.61,43.39,conventional,2015,Seattle,9.5
3,2015-12-06,0.81,726504.61,117507.93,219412.63,9120.48,380463.57,380298.38,0.0,165.19,conventional,2015,Seattle,9.5
4,2015-11-29,1.17,373309.53,90354.26,131571.17,9878.62,141505.48,141430.43,0.0,75.05,conventional,2015,Seattle,9.5
5,2015-11-22,1.07,426337.91,111896.12,155494.84,9372.34,149574.61,149358.02,0.0,216.59,conventional,2015,Seattle,9.5
6,2015-11-15,0.93,643402.84,146061.83,213666.13,9650.82,274024.06,273223.43,0.0,800.63,conventional,2015,Seattle,9.5
7,2015-11-08,1.06,490827.32,135637.5,172982.0,9195.56,173012.26,172749.32,0.0,262.94,conventional,2015,Seattle,9.5
8,2015-11-01,1.14,435921.23,105846.91,176922.79,10032.64,143118.89,143026.95,0.0,91.94,conventional,2015,Seattle,9.5
9,2015-10-25,1.03,520698.46,130741.16,201858.0,8273.34,179825.96,179544.36,0.0,281.6,conventional,2015,Seattle,9.5
10,2015-10-18,1.08,484106.11,147440.78,185069.58,10284.15,141311.6,141266.83,0.0,44.77,conventional,2015,Seattle,9.5
11,2015-10-11,0.9,640331.58,87081.69,301656.56,15431.19,236162.14,234219.02,0.0,1943.12,conventional,2015,Seattle,9.5
12,2015-10-04,1.06,513268.88,103495.71,281914.21,11368.07,116490.89,115646.75,0.0,844.14,conventional,2015,Seattle,9.5
13,2015-09-27,1.1,467791.95,159459.18,152002.76,10158.38,146171.63,146143.41,13.28,14.94,conventional,2015,Seattle,9.5
14,2015-09-20,1.02,590721.74,158198.44,242849.81,11283.42,178390.07,178374.58,8.85,6.64,conventional,2015,Seattle,9.5
15,2015-09-13,1.02,586503.27,230283.36,181240.95,10787.88,164191.08,164176.14,0.0,14.94,conventional,2015,Seattle,9.5
16,2015-09-06,1.17,459793.66,167782.09,155468.95,12346.64,124195.98,124129.03,61.97,4.98,conventional,2015,Seattle,9.5
17,2015-08-30,1.18,446850.83,171694.14,150815.43,12204.13,112137.13,112127.34,1.48,8.31,conventional,2015,Seattle,9.5
18,2015-08-23,1.13,551498.09,137390.97,265837.45,9738.82,138530.85,138486.18,26.47,18.2,conventional,2015,Seattle,9.5
19,2015-08-16,1.15,497526.51,173165.55,201936.28,12055.67,110369.01,110361.1,2.94,4.97,conventional,2015,Seattle,9.5
20,2015-08-09,1.15,523157.29,220284.27,169096.61,13416.02,120360.39,120360.39,0.0,0.0,conventional,2015,Seattle,9.5
21,2015-08-02,1.18,519887.27,210529.13,181274.82,12790.08,115293.24,115288.63,2.95,1.66,conventional,2015,Seattle,9.5
22,2015-07-26,1.29,436208.03,158304.49,172990.41,12492.0,92421.13,92385.74,35.39,0.0,conventional,2015,Seattle,9.5
23,2015-07-19,1.25,491653.57,197532.38,192075.86,11882.66,90162.67,90074.05,88.62,0.0,conventional,2015,Seattle,9.5
24,2015-07-12,1.14,597860.19,261870.98,204320.97,12664.42,119003.82,117906.6,980.83,116.39,conventional,2015,Seattle,9.5
25,2015-07-05,1.35,582037.07,201350.06,263046.88,16266.67,101373.46,95899.37,5462.4,11.69,conventional,2015,Seattle,9.5
26,2015-06-28,1.31,496302.98,175064.74,222871.77,13848.78,84517.69,84437.86,58.06,21.77,conventional,2015,Seattle,9.5
27,2015-06-21,1.19,577605.0,178641.03,272213.83,16161.24,110588.9,110537.43,31.33,20.14,conventional,2015,Seattle,9.5
28,2015-06-14,1.18,615500.43,207290.74,274970.73,13480.42,119758.54,119723.88,17.89,16.77,conventional,2015,Seattle,9.5
29,2015-06-07,1.27,494855.95,194535.45,207213.71,14325.27,78781.52,78760.94,8.9,11.68,conventional,2015,Seattle,9.5
30,2015-05-31,1.12,543908.18,244319.84,185303.96,14394.68,99889.7,99789.03,97.35,3.32,conventional,2015,Seattle,9.5
31,2015-05-24,1.14,577946.53,213212.05,240665.64,14400.18,109668.66,109172.41,459.78,36.47,conventional,2015,Seattle,9.5
32,2015-05-17,1.22,474081.77,176144.77,196907.32,13149.8,87879.88,86751.2,1074.06,54.62,conventional,2015,Seattle,9.5
33,2015-05-10,1.08,638696.86,263440.86,242012.13,9484.24,123759.63,111289.42,12415.67,54.54,conventional,2015,Seattle,9.5
34,2015-05-03,1.02,687972.03,226074.37,355250.18,11154.42,95493.06,94995.86,477.54,19.66,conventional,2015,Seattle,9.5
35,2015-04-26,1.19,490426.14,202726.84,188384.71,10046.11,89268.48,89235.28,21.77,11.43,conventional,2015,Seattle,9.5
36,2015-04-19,1.13,570030.63,130765.93,324680.31,10877.06,103707.33,103533.21,161.1,13.02,conventional,2015,Seattle,9.5
37,2015-04-12,1.33,396728.35,134346.5,184720.11,11710.31,65951.43,65783.96,144.77,22.7,conventional,2015,Seattle,9.5
38,2015-04-05,1.26,466120.48,148128.23,238612.85,9791.26,69588.14,69293.36,210.54,84.24,conventional,2015,Seattle,9.5
39,2015-03-29,1.22,452743.21,162078.03,205582.46,9896.09,75186.63,74523.35,658.45,4.83,conventional,2015,Seattle,9.5
40,2015-03-22,1.13,514196.67,192630.73,229939.77,8716.19,82909.98,82898.73,0.0,11.25,conventional,2015,Seattle,9.5
41,2015-03-15,1.24,453589.67,173278.26,189014.61,12217.98,79078.82,79057.76,8.42,12.64,conventional,2015,Seattle,9.5
42,2015-03-08,1.24,439846.35,170637.19,190973.9,8269.01,69966.25,69941.69,8.24,16.32,conventional,2015,Seattle,9.5
43,2015-03-01,1.07,613535.33,162940.98,327299.85,12576.63,110717.87,110637.01,62.51,18.35,conventional,2015,Seattle,9.5
44,2015-02-22,1.11,552036.54,106012.21,353201.96,10013.75,82808.62,82779.56,0.0,29.06,conventional,2015,Seattle,9.5
45,2015-02-15,1.33,352335.1,114014.9,171966.91,8106.15,58247.14,57771.22,431.17,44.75,conventional,2015,Seattle,9.5
46,2015-02-08,1.08,488980.65,153475.96,257164.75,10978.6,67361.34,65239.69,2117.07,4.58,conventional,2015,Seattle,9.5
47,2015-02-01,0.97,933148.31,201139.95,578708.75,10182.71,143116.9,142049.31,1034.01,33.58,conventional,2015,Seattle,9.5
48,2015-01-25,1.26,420124.11,118569.87,228985.5,11119.33,61449.41,61054.23,370.74,24.44,conventional,2015,Seattle,9.5
49,2015-01-18,1.2,463472.52,160898.14,223145.82,11177.67,68250.89,67519.53,720.65,10.71,conventional,2015,Seattle,9.5
50,2015-01-11,1.06,527350.82,144349.43,278069.43,18076.48,86855.48,81221.3,5632.65,1.53,conventional,2015,Seattle,9.5
51,2015-01-04,0.97,634522.34,165839.16,341836.86,15291.36,111554.96,96695.27,14859.69,0.0,conventional,2015,Seattle,9.5
0,2015-12-27,0.98,251443.08,137133.17,48908.4,8151.76,57249.75,48181.83,9060.09,7.83,conventional,2015,SouthCarolina,7.25
1,2015-12-20,1.04,211066.05,115402.34,39931.51,6244.22,49487.98,44628.73,4851.44,7.81,conventional,2015,SouthCarolina,7.25
2,2015-12-13,0.96,257166.53,148691.81,47393.23,7391.81,53689.68,43815.6,9863.71,10.37,conventional,2015,SouthCarolina,7.25
3,2015-12-06,1.03,233274.4,130410.85,47118.94,9427.71,46316.9,40092.42,6203.8,20.68,conventional,2015,SouthCarolina,7.25
4,2015-11-29,0.97,217965.37,125440.43,42269.54,7454.33,42801.07,33356.89,9433.78,10.4,conventional,2015,SouthCarolina,7.25
5,2015-11-22,0.99,216767.98,123208.85,42099.26,8114.19,43345.68,34239.23,9106.45,0.0,conventional,2015,SouthCarolina,7.25
6,2015-11-15,1.07,224373.12,116059.4,61600.25,11569.87,35143.6,29409.04,5734.56,0.0,conventional,2015,SouthCarolina,7.25
7,2015-11-08,1.08,221080.11,118352.11,47266.75,15742.56,39718.69,34385.71,5325.2,7.78,conventional,2015,SouthCarolina,7.25
8,2015-11-01,1.0,280886.82,143163.13,59937.59,19045.03,58741.07,44763.47,13977.6,0.0,conventional,2015,SouthCarolina,7.25
9,2015-10-25,1.11,223607.39,107103.78,46792.32,17192.49,52518.8,43924.89,8593.91,0.0,conventional,2015,SouthCarolina,7.25
10,2015-10-18,1.12,226246.39,105221.4,55038.8,16616.9,49369.29,40996.42,8372.87,0.0,conventional,2015,SouthCarolina,7.25
11,2015-10-11,1.03,267962.33,121966.0,64658.41,20190.4,61147.52,43009.49,18138.03,0.0,conventional,2015,SouthCarolina,7.25
12,2015-10-04,1.04,267919.95,123692.52,70671.2,14906.36,58649.87,38750.39,19899.48,0.0,conventional,2015,SouthCarolina,7.25
13,2015-09-27,1.08,253422.99,111054.81,72273.16,18765.64,51329.38,42223.65,9105.73,0.0,conventional,2015,SouthCarolina,7.25
14,2015-09-20,1.02,312177.28,148633.9,77644.18,14421.82,71477.38,49597.26,21851.29,28.83,conventional,2015,SouthCarolina,7.25
15,2015-09-13,1.14,269754.97,124781.45,61067.3,13939.72,69966.5,55240.3,14707.82,18.38,conventional,2015,SouthCarolina,7.25
16,2015-09-06,1.0,353755.0,165544.52,78503.43,23189.42,86517.63,68114.97,18328.93,73.73,conventional,2015,SouthCarolina,7.25
17,2015-08-30,1.15,280699.74,130772.55,58761.62,15284.88,75880.69,70666.71,5198.14,15.84,conventional,2015,SouthCarolina,7.25
18,2015-08-23,1.09,310381.51,139531.8,64117.55,17089.65,89642.51,84625.03,5017.48,0.0,conventional,2015,SouthCarolina,7.25
19,2015-08-16,1.12,320750.54,157907.67,60468.01,17614.64,84760.22,78819.75,5940.47,0.0,conventional,2015,SouthCarolina,7.25
20,2015-08-09,1.05,353930.82,179463.07,69024.22,18362.39,87081.14,75517.04,11497.68,66.42,conventional,2015,SouthCarolina,7.25
21,2015-08-02,1.14,309611.87,148657.53,64352.06,19051.78,77550.5,72040.69,5488.53,21.28,conventional,2015,SouthCarolina,7.25
22,2015-07-26,1.11,327629.87,160050.21,63162.91,18771.89,85644.86,80982.38,4662.48,0.0,conventional,2015,SouthCarolina,7.25
23,2015-07-19,1.05,379505.99,212349.9,70690.71,18957.89,77507.49,67097.27,10410.22,0.0,conventional,2015,SouthCarolina,7.25
24,2015-07-12,1.14,320934.33,143217.29,81353.84,17190.82,79172.38,73161.82,5916.12,94.44,conventional,2015,SouthCarolina,7.25
25,2015-07-05,1.05,406711.2,204374.47,93000.23,20072.67,89263.83,78695.41,10568.42,0.0,conventional,2015,SouthCarolina,7.25
26,2015-06-28,1.11,340424.79,152050.0,76047.9,18078.63,94248.26,89211.38,4983.53,53.35,conventional,2015,SouthCarolina,7.25
27,2015-06-21,1.03,392755.13,207438.27,71556.59,17373.26,96387.01,84821.85,11533.12,32.04,conventional,2015,SouthCarolina,7.25
28,2015-06-14,1.1,339919.17,172821.14,60267.01,18287.95,88543.07,82278.6,6256.45,8.02,conventional,2015,SouthCarolina,7.25
29,2015-06-07,1.04,378845.21,223638.72,46631.18,17294.66,91280.65,80177.95,11102.7,0.0,conventional,2015,SouthCarolina,7.25
30,2015-05-31,1.13,322891.36,185323.63,43301.71,18015.98,76250.04,70487.95,5756.74,5.35,conventional,2015,SouthCarolina,7.25
31,2015-05-24,1.05,407499.97,247039.02,58352.93,20373.51,81734.51,69674.41,12060.1,0.0,conventional,2015,SouthCarolina,7.25
32,2015-05-17,1.09,346700.41,200005.38,46163.06,18077.99,82453.98,76994.15,5459.83,0.0,conventional,2015,SouthCarolina,7.25
33,2015-05-10,1.13,329845.26,199489.94,44017.79,16482.29,69855.24,64229.19,5626.05,0.0,conventional,2015,SouthCarolina,7.25
34,2015-05-03,0.97,457411.45,271320.49,72324.54,26965.17,86801.25,70270.99,16530.26,0.0,conventional,2015,SouthCarolina,7.25
35,2015-04-26,1.1,319659.25,191953.94,43170.27,16204.46,68330.58,63208.06,5122.52,0.0,conventional,2015,SouthCarolina,7.25
36,2015-04-19,1.08,322940.72,185939.51,43227.61,15722.07,78051.53,72168.56,5882.97,0.0,conventional,2015,SouthCarolina,7.25
37,2015-04-12,1.05,356627.38,220208.81,49060.02,16838.53,70520.02,57990.96,12529.06,0.0,conventional,2015,SouthCarolina,7.25
38,2015-04-05,1.1,311646.73,187483.15,44278.23,18418.66,61466.69,53591.38,7875.31,0.0,conventional,2015,SouthCarolina,7.25
39,2015-03-29,1.11,284839.51,151124.37,45649.68,16553.04,71512.42,64967.19,6545.23,0.0,conventional,2015,SouthCarolina,7.25
40,2015-03-22,1.0,366680.0,218785.98,48984.19,15237.87,83671.96,71610.52,12061.44,0.0,conventional,2015,SouthCarolina,7.25
41,2015-03-15,1.15,297855.71,171702.03,44167.57,18024.31,63961.8,58791.05,5170.75,0.0,conventional,2015,SouthCarolina,7.25
42,2015-03-08,1.14,289679.91,173429.19,39009.78,14400.7,62840.24,58373.46,4466.78,0.0,conventional,2015,SouthCarolina,7.25
43,2015-03-01,1.05,337576.71,213315.88,42197.08,13638.46,68425.29,57884.58,10540.71,0.0,conventional,2015,SouthCarolina,7.25
44,2015-02-22,1.02,332918.7,193228.98,45809.76,23875.57,70004.39,64068.23,5936.16,0.0,conventional,2015,SouthCarolina,7.25
45,2015-02-15,1.11,278514.05,163447.93,40081.18,14735.34,60249.6,44927.07,15322.53,0.0,conventional,2015,SouthCarolina,7.25
46,2015-02-08,1.06,282822.72,169169.05,41468.74,12641.17,59543.76,44770.78,14772.98,0.0,conventional,2015,SouthCarolina,7.25
47,2015-02-01,0.91,469684.32,284674.2,78055.21,27248.16,79706.75,51793.3,27913.45,0.0,conventional,2015,SouthCarolina,7.25
48,2015-01-25,1.06,311348.31,187805.04,46947.97,12431.59,64163.71,45690.04,18473.67,0.0,conventional,2015,SouthCarolina,7.25
49,2015-01-18,1.15,276205.95,160256.58,44019.64,14954.1,56975.63,35311.93,21663.7,0.0,conventional,2015,SouthCarolina,7.25
50,2015-01-11,1.1,279706.73,162428.39,39713.75,14197.05,63367.54,44864.96,18502.58,0.0,conventional,2015,SouthCarolina,7.25
51,2015-01-04,1.01,309024.22,180977.06,46253.49,12923.45,68870.22,52556.0,16314.22,0.0,conventional,2015,SouthCarolina,7.25
0,2015-12-27,0.81,4831664.77,2295315.43,1290847.05,392846.12,852656.17,663310.0,105317.59,84028.58,conventional,2015,SouthCentral,8.0
1,2015-12-20,0.81,4565207.85,2166801.03,1226508.86,412828.75,759069.21,555356.92,95639.5,108072.79,conventional,2015,SouthCentral,8.0
2,2015-12-13,0.78,4869309.42,2366879.8,1559601.21,271514.98,671313.43,554563.94,115546.32,1203.17,conventional,2015,SouthCentral,8.0
3,2015-12-06,0.76,4938526.47,2271088.12,1989750.87,38648.11,639039.37,496732.56,141970.0,336.81,conventional,2015,SouthCentral,8.0
4,2015-11-29,0.82,3969578.89,2105670.46,1234911.39,27985.18,601011.86,505843.61,95136.58,31.67,conventional,2015,SouthCentral,8.0
5,2015-11-22,0.8,4347510.51,2187382.97,1451468.73,39736.75,668922.06,550979.27,117935.74,7.05,conventional,2015,SouthCentral,8.0
6,2015-11-15,0.76,4943687.09,2762021.24,1375460.43,39019.73,767185.69,600933.14,166200.1,52.45,conventional,2015,SouthCentral,8.0
7,2015-11-08,0.8,4864814.01,2470146.6,1630407.36,115276.98,648983.07,485540.3,163125.93,316.84,conventional,2015,SouthCentral,8.0
8,2015-11-01,0.81,5072550.94,2344879.12,1704035.46,363472.91,660163.45,478366.44,181455.77,341.24,conventional,2015,SouthCentral,8.0
9,2015-10-25,0.86,4912068.04,2542914.87,1537781.45,247539.31,583832.41,475267.2,108231.39,333.82,conventional,2015,SouthCentral,8.0
10,2015-10-18,0.87,4687705.56,2488221.2,1352548.07,274013.56,572922.73,489000.2,83782.52,140.01,conventional,2015,SouthCentral,8.0
11,2015-10-11,0.83,5236047.86,2351606.01,1833545.05,426600.81,624295.99,504922.39,119235.17,138.43,conventional,2015,SouthCentral,8.0
12,2015-10-04,0.84,5201535.32,2257194.22,2067870.47,184770.84,691699.79,517821.64,173688.06,190.09,conventional,2015,SouthCentral,8.0
13,2015-09-27,0.87,4987381.36,2252044.96,2042360.56,83993.99,608981.85,480873.02,128033.07,75.76,conventional,2015,SouthCentral,8.0
14,2015-09-20,0.83,5211738.31,2453284.69,2117631.84,39835.27,600986.51,478669.38,122302.71,14.42,conventional,2015,SouthCentral,8.0
15,2015-09-13,0.88,5761848.67,2608997.38,2390282.14,34341.44,728227.71,533040.93,195143.56,43.22,conventional,2015,SouthCentral,8.0
16,2015-09-06,0.86,5979528.24,2897999.07,2322076.97,36318.54,723133.66,571900.3,151197.44,35.92,conventional,2015,SouthCentral,8.0
17,2015-08-30,0.87,5200252.65,3171393.1,1387819.83,28997.59,612042.13,535065.38,76947.64,29.11,conventional,2015,SouthCentral,8.0
18,2015-08-23,0.89,5235579.44,3058909.34,1546628.56,30815.55,599225.99,513745.16,85422.36,58.47,conventional,2015,SouthCentral,8.0
19,2015-08-16,0.89,5409823.02,3273624.13,1474652.79,35283.63,626262.47,536381.17,89808.28,73.02,conventional,2015,SouthCentral,8.0
20,2015-08-09,0.89,5353393.56,3096265.87,1600371.62,40173.44,616582.63,529408.18,87160.21,14.24,conventional,2015,SouthCentral,8.0
21,2015-08-02,0.9,5142335.64,3276776.23,1254704.28,24749.12,586106.01,492930.71,93162.67,12.63,conventional,2015,SouthCentral,8.0
22,2015-07-26,0.81,5822521.79,3166737.18,1982138.27,32905.16,640741.18,511308.6,129425.5,7.08,conventional,2015,SouthCentral,8.0
23,2015-07-19,0.83,5703940.56,3141801.51,1766900.01,28797.39,766441.65,589126.53,177294.71,20.41,conventional,2015,SouthCentral,8.0
24,2015-07-12,0.82,5544366.95,3318843.01,1523777.99,33415.56,668330.39,547333.33,119640.03,1357.03,conventional,2015,SouthCentral,8.0
25,2015-07-05,0.83,6380287.71,3835278.13,1639735.99,47955.04,857318.55,754238.62,103046.99,32.94,conventional,2015,SouthCentral,8.0
26,2015-06-28,0.77,6024103.65,3656335.59,1416248.77,81756.0,869763.29,678138.24,191572.72,52.33,conventional,2015,SouthCentral,8.0
27,2015-06-21,0.79,6153608.75,3460014.16,1739133.4,97002.67,857458.52,683943.14,173497.82,17.56,conventional,2015,SouthCentral,8.0
28,2015-06-14,0.69,7281803.61,4668964.65,1660109.04,77844.97,874884.95,716742.3,158100.12,42.53,conventional,2015,SouthCentral,8.0
29,2015-06-07,0.75,6234006.44,3870043.62,1479527.4,106106.86,778328.56,662252.69,116061.84,14.03,conventional,2015,SouthCentral,8.0
30,2015-05-31,0.74,6349957.65,4136440.91,1501302.47,34073.41,678140.86,530629.47,147483.35,28.04,conventional,2015,SouthCentral,8.0
